feature,mean,scale
Coef_401,-0.0012563050847457628,0.0015031711818148164
Coef_402,-0.001532084745762712,0.0019421474423259965
Coef_403,-0.00010396949152542374,0.001922581559598063
Coef_404,0.001625328813559322,0.00170724461633863
Coef_405,-0.00079218644067796597,0.0018680174070485756
Coef_406,0.0013740169491525424,0.0018584325935576656
Coef_407,0.00090448474576271178,0.0017385752102315605
Coef_408,0.00056656610169491519,0.0018206144804182275
Coef_409,-0.0017137457627118644,0.0019990318028792649
Coef_410,0.00060916949152542378,0.0019708362619133592
Coef_411,0.0012424169491525422,0.002187959744397176
Coef_412,0.00072635932203389834,0.0021253820585053619
Coef_413,0.00034057288135593217,0.0016902962654597835
Coef_414,0.0017883728813559326,0.0021816216492053634
Coef_415,0.00028252203389830506,0.0021035970675003005
Coef_416,-0.003209691525423729,0.0021336923379388674
Coef_417,-0.0013379288135593219,0.0020388155513826178
Coef_418,-0.0011194949152542374,0.0021794183501313829
Coef_419,0.00050560677966101698,0.0023047073246200756
Coef_420,0.00067510508474576266,0.0020691261495751055
Coef_421,0.001089671186440678,0.0027876740192576957
Coef_422,-0.00089528813559322041,0.0029001486756210781
Coef_423,0.0013122203389830508,0.0021861526631745025
Coef_424,-0.0018149355932203391,0.0029248303753662925
Coef_425,-0.0019560881355932202,0.0024476518610517476
Coef_426,-0.0025175016949152544,0.002128478880541778
Coef_427,-0.00097735254237288132,0.0029983226210867726
Coef_428,0.0037383084745762707,0.0035847172239982716
Coef_429,0.00070931864406779661,0.0021319390966970139
Coef_430,0.0031391796610169493,0.0034083006340095228
Coef_431,0.0031177864406779663,0.0033262159390268823
Coef_432,-0.00016653898305084747,0.002180410265625812
Coef_433,-2.8203389830508454e-05,0.00083860665674335771
Coef_434,-0.00013680677966101693,0.00088002818134082293
Coef_435,0.0010491898305084746,0.0011041225603940705
Coef_436,0.00011103728813559324,0.0013768376128537878
Coef_437,0.0007848338983050848,0.0011696104332770659
Coef_438,-0.00053700677966101698,0.0016278834339504495
Coef_439,5.9989830508474578e-05,0.00092593673497961887
Coef_440,0.00010138305084745763,0.0010828186315654477
Coef_441,0.00065311186440677961,0.0011194916814226401
Coef_442,0.00012214237288135597,0.0011999367638992819
Coef_443,-0.00016520338983050845,0.0011182734540149876
Coef_444,-0.0010349966101694914,0.001467866925798424
Coef_445,-0.00087663050847457623,0.0012166699101464099
Coef_446,0.00024008474576271187,0.0012483170214486763
Coef_447,0.0003443220338983051,0.0014818118872432912
Coef_448,-0.00018194915254237287,0.0011871428458267298
Coef_449,-0.00024368813559322037,0.0012483315608408845
Coef_450,-0.00043336949152542379,0.0014767994214762623
